dateCreated,dateModified,entry_id,entry_guid,form,lang,trait,order,rel_order,rel_type,rel_ref,rel_primacy,rel_compform,rel_variant,sense_id,sense_order,sense_gram,sense_gloss_en,sense_gloss_idn,rev_en,rev_id,pict,etym_type,etym_proto,etym_borrowed,x_eno_source,x_eno,x_idn,x_eng,notes_eng,notes_idn,cit_form
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,keam_60693425-98cf-4ed2-95c0-d7a621ed7fb3,60693425-98cf-4ed2-95c0-d7a621ed7fb3,keam,eno,stem,,0,_component-lexeme,keab_44d691ee-4105-43dd-baa6-765489983e10,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,mitin_607148e4-63c2-462c-92d0-2d264b0e16c3,607148e4-63c2-462c-92d0-2d264b0e16c3,mitin,eno,stem,,0,_component-lexeme,metin_18958725-7c30-45d1-b79d-633ca1e76078,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,anik2_608e955b-5790-45e0-875f-275ae29c0292,608e955b-5790-45e0-875f-275ae29c0292,anik,eno,stem,2,0,_component-lexeme,nik2_6f2b400c-3d5e-4a7f-a271-313a9b839668,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,udėp ka'kėh_60934aaa-2685-47f0-9786-57771e59542c,60934aaa-2685-47f0-9786-57771e59542c,udėp ka'kėh,eno,phrase,,0,_component-lexeme,udėp_64d060a1-6ab3-4464-8e35-9e738acbd8b3,true,Complex Form,,e4f08b1d-9b53-465f-9180-e89dba2af8bb,,Noun,Black taro,keladi hitam,Black taro,keladi hitam,220.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,Kaamay_609daae2-42fe-48be-bcbc-ae5e502fcfd5,609daae2-42fe-48be-bcbc-ae5e502fcfd5,Kaamay,eno,stem,,0,_component-lexeme,Kamay_b09c33d7-f964-4dc4-ab7b-3bdd8c3e19b9,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,keke'_60c50050-87f7-4b2f-9cb2-eed50419bd87,60c50050-87f7-4b2f-9cb2-eed50419bd87,keke',eno,stem,,,,,,,,93f6eae0-f084-4c96-9f43-8129f557e7b1,,Verb,pound,menumbuk,pound,menumbuk,,proto,kekE'Eːi,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kika'am_60ce5ac2-9bd6-43cc-911b-457bc8c5b7ce,60ce5ac2-9bd6-43cc-911b-457bc8c5b7ce,kika'am,eno,stem,,0,_component-lexeme,ka'am_1b363425-e2a5-4e7c-b313-1937f64f3668,true,Complex Form,,7c24f76d-c336-4076-97ef-89eb6137bd95,,Verb,forget,lupa,forget,lupa,,,,,SMP_2,"Kibot : Õ ya, u kika'am.","Kibot: Oh, ya, benar, saya lupa.","Kibot: Oh yes, right, I forgot.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,eme_60e9d363-e403-497a-a422-0707049c999f,60e9d363-e403-497a-a422-0707049c999f,eme,eno,stem,,,,,,,,8f0f8431-2e47-45fe-85bd-163612b2c246,,Verb,no clan relation,tidak memiliki kekerabatan suku,no clan relation,tidak memiliki kekerabatan suku,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,i-2_60ef0369-d58a-4bc1-9b11-0ce7aa7937d2,60ef0369-d58a-4bc1-9b11-0ce7aa7937d2,i-,eno,prefix,2,,,,,,,50f26726-6a93-419a-b8f7-5f24f0320c25,,v,3,,3,,,proto,i-,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,hu̇n_6100e4c8-e7d4-4a83-b9bd-a3cea8102125,6100e4c8-e7d4-4a83-b9bd-a3cea8102125,hu̇n,eno,stem,,,,,,,,66d570a1-9f63-4dce-997e-15764b6fdd7f,,Noun,wife,istri,wife,istri,,proto,hona,,,,,,,,
2024-12-02T06:10:58Z,2024-12-09T22:34:23Z,jekor_61146a53-a8fe-4d6b-930a-c57f0f5db5e4,61146a53-a8fe-4d6b-930a-c57f0f5db5e4,jekor,eno,stem,,,,,,,,d8dfaca3-800f-477e-a79a-d37701480718,,Noun (Indo.),blackbead; dogfruit,jengkol,blackbead ; dogfruit,jengkol,61.png,borrowed,,Idn.,SMP_5,Kanu̇a e'iah jekor i Enggano ẽ' ka'hĩũ?,Di bulan apa Jengkol berbuah di Enggano?,What month the dogfruit in Enggano bear fruit?,,,
2024-12-02T06:10:58Z,2024-12-09T22:34:23Z,jekor_61146a53-a8fe-4d6b-930a-c57f0f5db5e4,61146a53-a8fe-4d6b-930a-c57f0f5db5e4,jekor,eno,stem,,,,,,,,d8dfaca3-800f-477e-a79a-d37701480718,,Noun (Indo.),blackbead; dogfruit,jengkol,blackbead ; dogfruit,jengkol,61.png,borrowed,,Idn.,SMP_5,"Kur it, jekor he kõ'ĩã i teb, mo'ni mė' mėk ė' kikė' i piab?","Di antara pisang, jengkol dan melinjo di atas, yang mana yang paling banyak kamu tanam di kebunmu?","Amongst banana, dogfruit, and melinjo above, which one that you mostly plant in your garden?",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,ka'hĩ'_611e94b0-e012-4b1f-a4a8-465155cc843f,611e94b0-e012-4b1f-a4a8-465155cc843f,ka'hĩ',eno,stem,,0,_component-lexeme,yẽãh_2a570d50-d8ff-4185-8dcb-14fb44d0ec4a,true,Complex Form,,7b7f358b-443a-4e84-b420-d55630b43925,,Noun,my younger siblings,adik saya,my younger siblings,adik saya,,,,,SMP_3,Me u he ka'hĩ' kura ya'itar he ka'an a?,Kenapa saya dan adik saya jarang bermain dengan teman kami?,Why do I and my younger siblings play less with our friend?,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kopen_616e1ce6-9cdd-41cd-9d77-1a36844951d8,616e1ce6-9cdd-41cd-9d77-1a36844951d8,kopen,eno,stem,,,Compare,kana' ia'iėb_9dcd3e5e-c385-4461-8c5c-73ed913600e6,,,,2f64984d-b453-4b63-92cf-24d6a32c0bd9,,Noun,caterpillar,ulat (gatal di daun),caterpillar,ulat (gatal di daun),,proto,kõpẽnẽ,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'kab_618372a5-f590-43de-ac5e-860ae40b79e3,618372a5-f590-43de-ac5e-860ae40b79e3,ya'kab,eno,stem,,0,_component-lexeme,kab1_bd7c5bd2-fa69-453b-ab1d-0048c22267cf,true,Complex Form,,dc38d88f-8fd4-40ce-aeff-738b8f9abfe3,,Verb,catch with net,menjaring,catch with net,menjaring,,,,,SMP_12,I'iah yãh mė' ka'u buh ya'kab i Enggano?,Di mana tempat yang bagus untuk menjaring ikan di Enggano?,Where is the good place in Enggano for catching fish with net?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,karis_6196d523-18e9-4ff9-93b1-768807ec2ce3,6196d523-18e9-4ff9-93b1-768807ec2ce3,karis,eno,stem,,0,_component-lexeme,karih_a8ae57e7-4430-4b90-8b13-483a4a734d96,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yãhũ_61cff06f-9720-421f-9456-e764d0867f16,61cff06f-9720-421f-9456-e764d0867f16,yãhũ,eno,stem,,,,,,,,fe71d37d-3def-4dc4-acb7-0465e8078862,,Noun,legend,legenda,legend,legenda,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,nė'ė1_61ebd871-1214-424b-89e0-d549471acd97,61ebd871-1214-424b-89e0-d549471acd97,nė'ė,eno,stem,1,,,,,,,f4c457f5-bab1-42be-a783-9da0a78801c2,,Pro-adverb,like this,begini,like this,begini,,proto,no'o:i'ie,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ama_61ec5690-2ecd-4b42-bb56-a3050a310c08,61ec5690-2ecd-4b42-bb56-a3050a310c08,ama,eno,stem,,0,_component-lexeme,am_81e6260b-9f6a-43fb-8ac0-68e76c5b25ef,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,dakė_6206ec85-0b8f-4ea2-b25f-b166e7147c6f,6206ec85-0b8f-4ea2-b25f-b166e7147c6f,dakė,eno,stem,,0,_component-lexeme,dak2_da009e64-1cce-4053-b475-5c9295a42170,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kipari'_620a011c-6029-4e76-90a5-daf411feaa3d,620a011c-6029-4e76-90a5-daf411feaa3d,kipari',eno,stem,,0,_component-lexeme,pari'_a48158f6-1a85-40fa-9e93-78e27eae7b82,true,Complex Form,,eaef81b6-69d9-4a0b-b08d-353b5f0bda9c,,Verb,make,membuat,make,membuat,,,,,SMP_5,I Enggano i desa e'iah mėk kak mė' kipari' emping kõ'ĩã?,"Di Enggano, di desa mana yang warganya banyak menghasilkan kerupuk melinjo?","In Enggano, in which village do many of its people produce melinjo cracker?",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kipari'_620a011c-6029-4e76-90a5-daf411feaa3d,620a011c-6029-4e76-90a5-daf411feaa3d,kipari',eno,stem,,0,_component-lexeme,pari'_a48158f6-1a85-40fa-9e93-78e27eae7b82,true,Complex Form,,eaef81b6-69d9-4a0b-b08d-353b5f0bda9c,,Verb,make,membuat,make,membuat,,,,,SD_1,Ik kipari' yub.,Kita sedang membuat/membangun rumah.,We are making a house.,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kipari'_620a011c-6029-4e76-90a5-daf411feaa3d,620a011c-6029-4e76-90a5-daf411feaa3d,kipari',eno,stem,,0,_component-lexeme,pari'_a48158f6-1a85-40fa-9e93-78e27eae7b82,true,Complex Form,,eaef81b6-69d9-4a0b-b08d-353b5f0bda9c,,Verb,make,membuat,make,membuat,,,,,SMP_4,Joko kipari' yub ean.,Joko membuat rumah itu.,Joko made that house.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kur2_620ba15d-55cc-4803-b7ff-f5a78d0b9cfc,620ba15d-55cc-4803-b7ff-f5a78d0b9cfc,kur,eno,stem,2,,,,,,,a0cb0bc2-91e9-4fd1-956c-09ad42b0bdbc,,Verb,die,meninggal,die,meninggal,,proto,kudu,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,puaka_6224b34c-03b0-46c3-8caf-6e1f452e5d61,6224b34c-03b0-46c3-8caf-6e1f452e5d61,puaka,eno,stem,,0,_component-lexeme,puak_4384fa74-1e5f-4a81-8810-d5ff7d43bf7c,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kaba_62388a17-7189-421f-868e-91f8f757c61c,62388a17-7189-421f-868e-91f8f757c61c,kaba,eno,stem,,0,_component-lexeme,a2_0322529b-dfe1-42fc-bfc2-8f724471de2d,true,Complex Form,,d2d609a8-8b0d-47fd-b80d-cf5e310ca745,,Verb,come,datang,come,datang,,,,,SD_6,"Jadi prosesde ean, kaba kak mė' kipainėn kada'pu̇ah ean.","Jadi begitu prosesnya, orang yang merasa seperti itu datang.","So that is the process, people who feel like that (i.e., rejoiced) come.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kaba_62388a17-7189-421f-868e-91f8f757c61c,62388a17-7189-421f-868e-91f8f757c61c,kaba,eno,stem,,0,_component-lexeme,a2_0322529b-dfe1-42fc-bfc2-8f724471de2d,true,Complex Form,,d2d609a8-8b0d-47fd-b80d-cf5e310ca745,,Verb,come,datang,come,datang,,,,,SD_5,Teruh kaba apiah kak na'an cubo muna' eku ean kur eap kak mė' kidėr ku ean ne'en.,Kemudian beberapa orang lainnya datang dan mencoba mengambil stick itu dari tangan orang yang memeganggnya tadi.,Then several others come and try to take the stick from the hand of the person who is holding it.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kaba_62388a17-7189-421f-868e-91f8f757c61c,62388a17-7189-421f-868e-91f8f757c61c,kaba,eno,stem,,0,_component-lexeme,a2_0322529b-dfe1-42fc-bfc2-8f724471de2d,true,Complex Form,,d2d609a8-8b0d-47fd-b80d-cf5e310ca745,,Verb,come,datang,come,datang,,,,,SD_6,"Ya'itar ani ean dako'aih dop hapu̇' parur hobuh du̇hu̇r na'an, baru ha kaba kahino ean.",Tari Semut itu diadakan di malam ketika pestanya hampir selesai.,It is performed at night when the celebration is about to finish.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,Pulau Dua_623ce4ca-d15c-4f01-a49c-339614ab2f8b,623ce4ca-d15c-4f01-a49c-339614ab2f8b,Pulau Dua,eno,phrase,,,,,,,,638cff97-14e4-4b07-a8ce-6055ef1e6f96,,Proper Noun,a name of a small island to the south-east of the Enggano island. It is visible from the Kahyapu vessel port.,"nama sebuah pulau di sebelah tenggara Enggano, dan tampak dari pelabuhan kapal di Kahyapu.",a name of a small island to the south-east of the Enggano island. It is visible from the Kahyapu vessel port.,"nama sebuah pulau di sebelah tenggara Enggano, dan tampak dari pelabuhan kapal di Kahyapu.",,,,,SMP_12,"A ik kahai i pulau Merbau atau kahai Pulau Dua, ik kipihia' mina'au doha he kak mė' ka'haru doha.","Jika kita berkeinginan pergi ke pulau Merbau atau Pulau Dua, kita bisa naik perahu bersama orang yang memiliki perahu itu.","If we would like to go to Merbau Island or Dua Island, we can take a boat with the person who owns that boat.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,Pulau Dua_623ce4ca-d15c-4f01-a49c-339614ab2f8b,623ce4ca-d15c-4f01-a49c-339614ab2f8b,Pulau Dua,eno,phrase,,,,,,,,638cff97-14e4-4b07-a8ce-6055ef1e6f96,,Proper Noun,a name of a small island to the south-east of the Enggano island. It is visible from the Kahyapu vessel port.,"nama sebuah pulau di sebelah tenggara Enggano, dan tampak dari pelabuhan kapal di Kahyapu.",a name of a small island to the south-east of the Enggano island. It is visible from the Kahyapu vessel port.,"nama sebuah pulau di sebelah tenggara Enggano, dan tampak dari pelabuhan kapal di Kahyapu.",,,,,SMP_12,E'iah mė' ik buba'bua' a ik kahai Pulau Dua?,Apa yang kita gunakan kalau kita pergi ke Pulau Dua?,What would we use if we go to Pulau Dua?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,Pulau Dua_623ce4ca-d15c-4f01-a49c-339614ab2f8b,623ce4ca-d15c-4f01-a49c-339614ab2f8b,Pulau Dua,eno,phrase,,,,,,,,638cff97-14e4-4b07-a8ce-6055ef1e6f96,,Proper Noun,a name of a small island to the south-east of the Enggano island. It is visible from the Kahyapu vessel port.,"nama sebuah pulau di sebelah tenggara Enggano, dan tampak dari pelabuhan kapal di Kahyapu.",a name of a small island to the south-east of the Enggano island. It is visible from the Kahyapu vessel port.,"nama sebuah pulau di sebelah tenggara Enggano, dan tampak dari pelabuhan kapal di Kahyapu.",,,,,SMP_12,"I Enggano kiki yãh mėk mė' ka'u kidė Bakblau, Batu Lobang, Ko'mang, Pulau Dua he Pulau Merbau.","Di Enggano, ada banyak tempat bagus seperti Bakblau, Batu Lobang, pantai Ko'mang, Pulau Dua dan Pulau Merbau.","In Enggano, there are many good places such as Bakblau, Batu Lobang beach, Ko'mang beach, Dua Island, and Merbau Island.",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pė'ėa' yi'i_623fe07c-ad8a-4d51-b9ba-79997e9ea807,623fe07c-ad8a-4d51-b9ba-79997e9ea807,pė'ėa' yi'i,eno,phrase,,0,_component-lexeme,pu'a_1af5e04a-2666-4175-8c86-aebd688cb94e,true,Complex Form,,e5ee53d9-f1d2-4e83-a99c-60a7ce277aa0,,Noun,a kind of rattan,Rotan Sanjat (Calamus paspalanthus Beccari),a kind of rattan,Rotan Sanjat (Calamus paspalanthus Beccari),244.jpg,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,parahea'_6249b3c0-44fb-497e-b01e-e9dce0020c06,6249b3c0-44fb-497e-b01e-e9dce0020c06,parahea',eno,stem,,,,,,,,b1a74e7a-e207-464f-912d-88a9b7a21a13,,Verb,go together,pergi sama-sama,go together,pergi sama-sama,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kėn_6275981b-e8b6-4fc0-9f3b-9dcabf05a095,6275981b-e8b6-4fc0-9f3b-9dcabf05a095,kėn,eno,stem,,,,,,,,9651b6b1-e333-45be-a775-90b6a6e08848,,Noun,mite,tungau,mite,tungau,89.jpg,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-09T22:34:23Z,lah_627dd81a-2b9b-4a28-9b04-9ef39ad4621a,627dd81a-2b9b-4a28-9b04-9ef39ad4621a,lah,eno,stem,,,,,,,,44f1d7a1-d1ba-4509-8a95-c09e1d8fbfb4,,Particle,A particle to emphasise a word or phrase,Suatu partikel penegas untuk sebuah kata atau frase,A particle to emphasise a word or phrase,Suatu partikel penegas untuk sebuah kata atau frase,,borrowed,,Idn.,Attire_01_JK,Bahan ẽ' kur yah'au lah,Bahannya ini dari laut lah,The materials for these are from the ocean,,,
2024-12-02T06:10:59Z,2024-12-09T22:34:23Z,lah_627dd81a-2b9b-4a28-9b04-9ef39ad4621a,627dd81a-2b9b-4a28-9b04-9ef39ad4621a,lah,eno,stem,,,,,,,,44f1d7a1-d1ba-4509-8a95-c09e1d8fbfb4,,Particle,A particle to emphasise a word or phrase,Suatu partikel penegas untuk sebuah kata atau frase,A particle to emphasise a word or phrase,Suatu partikel penegas untuk sebuah kata atau frase,,borrowed,,Idn.,Attire_03_MK,Jadi kur ean lah,"Jadi, dari saat itu (i.e., setelah peperangan) seterusnya","So, from there on",,,
2024-12-02T06:10:59Z,2024-12-09T22:34:23Z,lah_627dd81a-2b9b-4a28-9b04-9ef39ad4621a,627dd81a-2b9b-4a28-9b04-9ef39ad4621a,lah,eno,stem,,,,,,,,44f1d7a1-d1ba-4509-8a95-c09e1d8fbfb4,,Particle,A particle to emphasise a word or phrase,Suatu partikel penegas untuk sebuah kata atau frase,A particle to emphasise a word or phrase,Suatu partikel penegas untuk sebuah kata atau frase,,borrowed,,Idn.,Attire_03_MK,Jadi ẽ' lah mė' ik ku̇bu̇a' abukare,Jadi inilah yang kita gunakan kalau akan ada tari perang,"So, this is the one that we use if we want to do traditional dance.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,hu̇d_628868a0-26f3-450b-b123-ba4dfd42d2dc,628868a0-26f3-450b-b123-ba4dfd42d2dc,hu̇d,eno,stem,,0,_component-lexeme,hiu̇d_87882d65-ed99-48fc-b9f5-3d7564a9ef0a,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,binata_62886b5e-e9c2-410d-aa33-2341608bc3f6,62886b5e-e9c2-410d-aa33-2341608bc3f6,binata,eno,stem,,0,_component-lexeme,minata_fa6ae229-9eba-4585-86b1-7e82da11113d,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kiki_62fb3cb8-7212-4e4d-b528-00779d01cb77,62fb3cb8-7212-4e4d-b528-00779d01cb77,kiki,eno,stem,,0,_component-lexeme,i1_ce60997a-d185-4313-8ec5-1839f45027fe,true,Complex Form,,2a852741-0317-4f87-b9ae-4c5a845126d4,,Verb,exist,ada,exist,ada,,,,,SD_9,"A ari kipu̇ i Instagram, kiki yãh mė' ka'u.","Jika kalian melihat instagram, ada tempat-tempat yang bagus.","If you look at Instagram, there are beautiful places.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kiki_62fb3cb8-7212-4e4d-b528-00779d01cb77,62fb3cb8-7212-4e4d-b528-00779d01cb77,kiki,eno,stem,,0,_component-lexeme,i1_ce60997a-d185-4313-8ec5-1839f45027fe,true,Complex Form,,2a852741-0317-4f87-b9ae-4c5a845126d4,,Verb,exist,ada,exist,ada,,,,,SMP_10,Kadang hai ki ka'pe muna' dakiar jenis e'yai mė' kiki i ya'au.,Terkadang juga mereka sering mengambil semua jenis ikan di laut.,Sometimes they (the fishermen with trawl) often take all kinds of fish in the ocean.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kiki_62fb3cb8-7212-4e4d-b528-00779d01cb77,62fb3cb8-7212-4e4d-b528-00779d01cb77,kiki,eno,stem,,0,_component-lexeme,i1_ce60997a-d185-4313-8ec5-1839f45027fe,true,Complex Form,,2a852741-0317-4f87-b9ae-4c5a845126d4,,Verb,exist,ada,exist,ada,,,,,SD_2,"Kiki am, na, a'de he yẽãhde.","Ada bapak/ayah, ibu, kakak, dan adik.","There is a father, mother, older sibling and younger sibling.",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,neno_62fc402c-0b73-4e4a-b470-4cf37dbc4678,62fc402c-0b73-4e4a-b470-4cf37dbc4678,neno,eno,stem,,,,,,,,415ed618-c7ea-44b4-acd8-60bb960d72aa,,Noun,smooth,licin,smooth,licin,,proto,nẽnõ,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,ya'ok_631f1908-e1b0-4da4-b91b-00a15da455fe,631f1908-e1b0-4da4-b91b-00a15da455fe,ya'ok,eno,stem,,,,,,,,152acfd0-a2ad-4d40-8165-aef6fac35085,,Adjective,hard,keras,hard,keras,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kudi'i_63263fd3-7389-4e29-9aa8-8afe955a6744,63263fd3-7389-4e29-9aa8-8afe955a6744,kudi'i,eno,stem,,0,_component-lexeme,kudi'_65dcee11-c6cd-4ad9-bedc-d381e61ab58f,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,=a1_632ddba1-cb1b-4f18-9284-a2646767f96e,632ddba1-cb1b-4f18-9284-a2646767f96e,=a,eno,enclitic,1,,,,,,,bdb0c2dd-bff2-432e-8ade-a21eafbb2344,,Verb,you all,kalian semua,you all,kalian semua,,proto,-a'a,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,yabadu̇hu̇rde_633fca06-543f-4891-a84c-2a3a278868c4,633fca06-543f-4891-a84c-2a3a278868c4,yabadu̇hu̇rde,eno,stem,,0,_component-lexeme,du̇hu̇r_7ded8515-2206-433f-950a-bba12ad3b6c4,true,Complex Form,,dce80eb5-08b3-4ad4-8fb3-14b0df4aa118,,Verb,finish,selesai,finish,selesai,,,,,SD_7,Abi hã henap kak mė' kãhãp ya'itar ani he hã mė' kipihia' yėkė i yãpãũ hĩũ po ean kur pehde yabaku̇' yabadu̇hu̇rde.,"Jika ada seseorang yang ingin bermain dan orang itu bisa berjalan di atas rangkaian buah kelapa itu dari awal hingga akhir,","If there is someone who wants to play and that person can walk on top of the coconuts from start to finish,",,,
2024-12-02T06:10:59Z,2024-12-09T22:34:23Z,toke_6378e10e-d6ef-4b0e-acdc-56b2332e69a2,6378e10e-d6ef-4b0e-acdc-56b2332e69a2,toke,eno,stem,,,,,,,,38c00790-e245-4a87-8ec3-6b1d92fecdc8,,Noun,collector of goods,pengepul barang,collector of goods,pengepul barang,,borrowed,,Bkl.,SMP_4,Nė'ėn ẽ' kak kahu̇dia' it he toke be yėrde ke' ian.,Sekarang ini orang menjual pisang kepada pengepul karena murah.,Nowadays people sell bananas to the goods collector because it is cheap.,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,nė4_637b20de-f076-48c2-872c-3185f7f277f1,637b20de-f076-48c2-872c-3185f7f277f1,nė,eno,stem,4,0,_component-lexeme,nė'ėn_b5753f03-ee70-4fb9-9a61-ef75e4359305,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pi'yeh_6382cc8c-4c03-49f9-b35b-c9a2a34d1a9b,6382cc8c-4c03-49f9-b35b-c9a2a34d1a9b,pi'yeh,eno,stem,,,,,,,,6881bcb9-8874-4739-979b-c48e6c0dc6d7,,Noun,A shrub with purple-white flowers and dark purple fruit when ripe,tanaman perdu memiliki bunga putih keunguan serta buah yang berwarna ungu tua ketika matang,A shrub with purple-white flowers and dark purple fruit when ripe,tanaman perdu memiliki bunga putih keunguan serta buah yang berwarna ungu tua ketika matang,214.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kabėd1_639a0fd1-1ac5-457f-a30b-402cedd2baee,639a0fd1-1ac5-457f-a30b-402cedd2baee,kabėd,eno,stem,1,,,,,,,1b468b2f-fe26-439f-9370-f18c7d083903,,Noun,forest fig trees with slightly broader leaves,beringin hutan yang memiliki daun sedikit lebar,forest fig trees with slightly broader leaves,beringin hutan yang memiliki daun sedikit lebar,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kadide_63a04f50-6e70-4f66-b557-198b70510e57,63a04f50-6e70-4f66-b557-198b70510e57,kadide,eno,stem,,0,_component-lexeme,kadi_d6b23e5b-aa88-4430-aa23-fe7a1dd40fae,true,Complex Form,,9d0f24bd-b399-4f72-bee5-7e2ddd6a2932,,Noun,the rope,talinya,the rope,talinya,,,,,SMP_9,"Kadide ean, kak Enggano ka'bua' kĩhĩ.","Untuk talinya, orang Enggano menggunakan rotan halus.","As to the rope, Enggano people use the small pieces of soft rattan strings.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka-1_63c707ec-42af-4bb4-bc3a-58357decf00e,63c707ec-42af-4bb4-bc3a-58357decf00e,ka-,eno,prefix,1,,,,,,,c217f2f1-6b5e-4172-9abc-9c0bdea9af4b,,v,we (inclusive),kita,we (inclusive),kita,,proto,ka-,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,eiob-eiob_63dc087f-d49e-470d-8e40-33214bc864ad,63dc087f-d49e-470d-8e40-33214bc864ad,eiob-eiob,eno,stem,,,,,,,,52cb117b-50b4-4d2c-a4d0-53bccf7aff63,,Noun,forest wood with broad leaves and having a straight trunk,kayu hutan berdaun lebar dan memiliki batang lurus,forest wood with broad leaves and having a straight trunk,kayu hutan berdaun lebar dan memiliki batang lurus,228.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,hedi1_63e2e189-2b16-4945-af52-18c4e477465e,63e2e189-2b16-4945-af52-18c4e477465e,hedi,eno,stem,1,0,_component-lexeme,her2_3c5c350d-3ddf-4d2a-874a-55cf620da685,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kiėhėr_63f6ebef-1b5d-47d3-aee3-9947db91a3da,63f6ebef-1b5d-47d3-aee3-9947db91a3da,kiėhėr,eno,stem,,,Compare,iyuk kah'u̇iç_10818504-cf94-4321-80d5-9db065705f03,,,,014e9965-663e-472c-9497-bd3b3e3319ab,,Noun,shore crab (white crab),kepiting pantai (kepiting putih),shore crab (white crab),kepiting pantai (kepiting putih),93.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kiėhėr_63f6ebef-1b5d-47d3-aee3-9947db91a3da,63f6ebef-1b5d-47d3-aee3-9947db91a3da,kiėhėr,eno,stem,,,Compare,kapiti_17502af0-f9ae-47f7-9096-5de441ddab51,,,,014e9965-663e-472c-9497-bd3b3e3319ab,,Noun,shore crab (white crab),kepiting pantai (kepiting putih),shore crab (white crab),kepiting pantai (kepiting putih),93.jpg,,,,,,,,,,
